Date,Day,Treatment,Header,TankID,Temperature,pH,Temp,pHspec,Sal,Diam1,Diam2,DiamMean,Growth,Height,pCO2out,AlkTotal,PartOfSpine,Chosen,RatioSEM,SpineLength,RatioLength,SpineCount
2018-11-20,30,OA,3,6t,ambient,acidified,25.43,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T/OA,4,7t,heated,acidified,27.53,NA,33.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T,1,8t,heated,ambient,27.41,NA,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,AMB,2,9t,ambient,ambient,25.46,NA,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T,1,10t,heated,ambient,27.31,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T/OA,4,11t,heated,acidified,25.44,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,OA,3,12t,ambient,acidified,27.33,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,AMB,8,13t,ambient,ambient,25.36,NA,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T/OA,6,14t,heated,acidified,27.48,NA,33.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,AMB,8,15t,ambient,ambient,25.43,NA,33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,OA,5,16t,ambient,acidified,25.50,NA,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T,7,17t,heated,ambient,27.51,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T,7,18t,heated,ambient,27.63,NA,33.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T/OA,6,19t,heated,acidified,27.42,NA,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,AMB,8,20t,ambient,ambient,25.56,NA,33.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,OA,5,21t,ambient,acidified,25.41,NA,33.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T,7,22t,heated,ambient,27.51,NA,33.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,T/OA,6,23t,heated,acidified,27.48,NA,33.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-20,30,OA,5,24t,ambient,acidified,25.55,NA,33.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,1,NA,heated,ambient,27.59,7.94,33.16,NA,NA,NA,NA,NA,533.4,2142.4,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,2,NA,ambient,ambient,25.53,7.94,33.20,NA,NA,NA,NA,NA,512.1,2160.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,3,NA,ambient,acidified,25.57,7.66,33.14,NA,NA,NA,NA,NA,1060.2,2166.0,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,4,NA,heated,acidified,27.86,7.65,33.17,NA,NA,NA,NA,NA,1172.8,2173.1,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,5,NA,ambient,acidified,25.61,7.61,33.13,NA,NA,NA,NA,NA,1216.7,2157.5,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,6,NA,heated,acidified,27.81,7.61,33.22,NA,NA,NA,NA,NA,1303.7,2166.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,7,NA,heated,ambient,28.00,7.93,33.23,NA,NA,NA,NA,NA,564.6,2167.0,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,8,NA,ambient,ambient,25.71,7.93,33.23,NA,NA,NA,NA,NA,531.5,2164.8,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,2,1t,ambient,ambient,25.52,7.96,33.19,NA,NA,NA,NA,NA,461.8,2162.6,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,4,2t,heated,acidified,27.38,7.73,33.23,NA,NA,NA,NA,NA,915.5,2167.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,1,3t,heated,ambient,27.52,7.94,33.20,NA,NA,NA,NA,NA,526.0,2164.9,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,3,4t,ambient,acidified,25.69,7.68,33.23,NA,NA,NA,NA,NA,999.2,2168.2,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,2,5t,ambient,ambient,25.53,7.94,33.18,NA,NA,NA,NA,NA,490.4,2163.8,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,3,6t,ambient,acidified,25.52,7.68,33.20,NA,NA,NA,NA,NA,995.7,2166.2,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,4,7t,heated,acidified,27.60,7.71,33.17,NA,NA,NA,NA,NA,974.4,2164.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,1,8t,heated,ambient,27.43,7.93,33.19,NA,NA,NA,NA,NA,553.8,2164.6,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,2,9t,ambient,ambient,25.57,7.95,33.22,NA,NA,NA,NA,NA,483.4,2171.8,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,1,10t,heated,ambient,27.32,7.94,33.20,NA,NA,NA,NA,NA,541.2,2165.7,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,4,11t,heated,acidified,25.67,7.69,33.19,NA,NA,NA,NA,NA,966.6,2175.8,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,3,12t,ambient,acidified,27.32,7.72,33.21,NA,NA,NA,NA,NA,971.1,2166.2,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,8,13t,ambient,ambient,25.60,7.96,33.24,NA,NA,NA,NA,NA,470.0,2152.2,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,6,14t,heated,acidified,27.60,7.73,33.19,NA,NA,NA,NA,NA,948.1,2170.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,8,15t,ambient,ambient,25.57,7.95,33.22,NA,NA,NA,NA,NA,488.2,2159.3,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,5,16t,ambient,acidified,25.58,7.64,33.21,NA,NA,NA,NA,NA,1114.5,2162.1,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,7,17t,heated,ambient,27.42,7.95,33.21,NA,NA,NA,NA,NA,517.1,2161.4,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,7,18t,heated,ambient,27.60,7.95,33.21,NA,NA,NA,NA,NA,526.6,2159.7,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,6,19t,heated,acidified,27.61,7.71,33.22,NA,NA,NA,NA,NA,984.5,2156.0,NA,NA,NA,NA,NA,NA
2018-11-21,31,AMB,8,20t,ambient,ambient,25.63,7.95,33.25,NA,NA,NA,NA,NA,497.1,2167.6,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,5,21t,ambient,acidified,25.56,7.65,33.21,NA,NA,NA,NA,NA,1080.3,2166.0,NA,NA,NA,NA,NA,NA
2018-11-21,31,T,7,22t,heated,ambient,27.49,7.94,33.17,NA,NA,NA,NA,NA,546.0,2169.9,NA,NA,NA,NA,NA,NA
2018-11-21,31,T/OA,6,23t,heated,acidified,27.50,7.72,33.22,NA,NA,NA,NA,NA,953.2,2165.8,NA,NA,NA,NA,NA,NA
2018-11-21,31,OA,5,24t,ambient,acidified,25.62,7.62,33.28,NA,NA,NA,NA,NA,1193.8,2184.0,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,1,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,2,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,3,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,4,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,5,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,6,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,7,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,8,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,2,1t,ambient,ambient,NA,NA,NA,36.33,37.37,36.85,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,4,2t,heated,acidified,NA,NA,NA,37.85,37.86,37.86,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,1,3t,heated,ambient,NA,NA,NA,36.85,36.61,36.73,1.20,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,3,4t,ambient,acidified,NA,NA,NA,37.35,33.58,35.47,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,2,5t,ambient,ambient,NA,NA,NA,39.28,38.36,38.82,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,3,6t,ambient,acidified,NA,NA,NA,40.15,39.85,40.00,1.50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,4,7t,heated,acidified,NA,NA,NA,42.20,42.33,42.27,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,1,8t,heated,ambient,NA,NA,NA,39.44,39.15,39.30,1.20,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,2,9t,ambient,ambient,NA,NA,NA,36.19,36.34,36.27,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,1,10t,heated,ambient,NA,NA,NA,34.43,33.45,33.94,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,4,11t,heated,acidified,NA,NA,NA,33.01,33.81,33.41,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,3,12t,ambient,acidified,NA,NA,NA,33.97,34.66,34.32,1.10,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,8,13t,ambient,ambient,NA,NA,NA,40.46,40.05,40.26,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,6,14t,heated,acidified,NA,NA,NA,37.47,37.87,37.67,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,8,15t,ambient,ambient,NA,NA,NA,37.73,37.51,37.62,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,5,16t,ambient,acidified,NA,NA,NA,31.05,29.82,30.44,1.50,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,7,17t,heated,ambient,NA,NA,NA,40.92,41.27,41.10,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,7,18t,heated,ambient,NA,NA,NA,29.68,29.63,29.66,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,6,19t,heated,acidified,NA,NA,NA,33.41,33.81,33.61,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,AMB,8,20t,ambient,ambient,NA,NA,NA,35.87,35.79,35.83,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,5,21t,ambient,acidified,NA,NA,NA,29.59,30.51,30.05,1.20,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T,7,22t,heated,ambient,NA,NA,NA,29.63,31.19,30.41,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,T/OA,6,23t,heated,acidified,NA,NA,NA,33.10,32.72,32.91,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-26,36,OA,5,24t,ambient,acidified,NA,NA,NA,36.16,35.97,36.07,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,1,NA,heated,ambient,27.50,7.951383576,33.45,NA,NA,NA,NA,NA,597.7,2188.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,2,NA,ambient,ambient,25.54,7.950627372,33.44,NA,NA,NA,NA,NA,547.9,2177.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,3,NA,ambient,acidified,25.62,7.71692354,33.41,NA,NA,NA,NA,NA,1010.2,2174.9,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,4,NA,heated,acidified,28.05,7.679667229,33.44,NA,NA,NA,NA,NA,1203.0,2173.2,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,5,NA,ambient,acidified,25.62,7.658534845,33.38,NA,NA,NA,NA,NA,1169.0,2172.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,6,NA,heated,acidified,27.60,7.729364913,33.46,NA,NA,NA,NA,NA,1043.3,2177.7,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,7,NA,heated,ambient,27.52,7.950880412,33.42,NA,NA,NA,NA,NA,596.0,2177.3,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,8,NA,ambient,ambient,25.67,7.94774825,33.43,NA,NA,NA,NA,NA,546.9,2163.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,2,1t,ambient,ambient,25.48,7.956326429,33.45,NA,NA,NA,NA,NA,551.3,2178.2,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,4,2t,heated,acidified,27.25,7.763699063,33.45,NA,NA,NA,NA,NA,955.3,2180.2,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,1,3t,heated,ambient,27.31,7.956376926,33.44,NA,NA,NA,NA,NA,595.3,2182.0,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,3,4t,ambient,acidified,25.39,7.739590735,33.45,NA,NA,NA,NA,NA,953.7,2186.3,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,2,5t,ambient,ambient,25.33,7.950200861,33.42,NA,NA,NA,NA,NA,544.9,2147.7,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,3,6t,ambient,acidified,25.29,7.723155151,33.43,NA,NA,NA,NA,NA,966.9,2164.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,4,7t,heated,acidified,27.81,7.72604236,33.44,NA,NA,NA,NA,NA,1090.9,2178.2,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,1,8t,heated,ambient,27.23,7.948747575,33.43,NA,NA,NA,NA,NA,596.6,2183.1,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,2,9t,ambient,ambient,25.45,7.946265126,33.43,NA,NA,NA,NA,NA,568.3,2179.1,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,1,10t,heated,ambient,27.20,7.941528662,33.42,NA,NA,NA,NA,NA,602.6,2165.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,4,11t,heated,acidified,27.80,7.730479489,33.41,NA,NA,NA,NA,NA,1084.6,2182.5,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,3,12t,ambient,acidified,25.42,7.732203982,33.44,NA,NA,NA,NA,NA,958.3,2169.1,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,8,13t,ambient,ambient,25.44,7.934256888,33.41,NA,NA,NA,NA,NA,580.8,2174.1,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,6,14t,heated,acidified,27.08,7.789262535,33.40,NA,NA,NA,NA,NA,889.4,2172.0,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,8,15t,ambient,ambient,25.44,7.935885714,33.46,NA,NA,NA,NA,NA,576.9,2170.2,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,5,16t,ambient,acidified,25.51,7.693979887,33.41,NA,NA,NA,NA,NA,1065.7,2166.7,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,7,17t,heated,ambient,27.08,7.950945786,33.40,NA,NA,NA,NA,NA,588.0,2176.5,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,7,18t,heated,ambient,27.11,7.945352262,33.42,NA,NA,NA,NA,NA,582.5,2164.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,6,19t,heated,acidified,27.38,7.797884293,33.40,NA,NA,NA,NA,NA,878.9,2177.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,AMB,8,20t,ambient,ambient,25.52,7.94649664,33.43,NA,NA,NA,NA,NA,548.1,2181.5,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,5,21t,ambient,acidified,25.49,7.717074537,33.42,NA,NA,NA,NA,NA,1019.0,2189.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,T,7,22t,heated,ambient,26.96,7.945872502,33.43,NA,NA,NA,NA,NA,584.2,2186.0,NA,NA,NA,NA,NA,NA
2018-11-28,38,T/OA,6,23t,heated,acidified,27.24,7.814645448,33.44,NA,NA,NA,NA,NA,832.1,2172.6,NA,NA,NA,NA,NA,NA
2018-11-28,38,OA,5,24t,ambient,acidified,25.62,7.714421943,33.42,NA,NA,NA,NA,NA,996.6,2170.4,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,1,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,2,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,3,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,4,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,5,NA,ambient,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,6,NA,heated,acidified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,7,NA,heated,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,8,NA,ambient,ambient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,2,1t,ambient,ambient,NA,NA,NA,44.06,43.03,43.55,1.40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,4,2t,heated,acidified,NA,NA,NA,45.31,45.03,45.17,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,1,3t,heated,ambient,NA,NA,NA,44.44,44.11,44.28,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,3,4t,ambient,acidified,NA,NA,NA,38.95,43.02,40.99,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,2,5t,ambient,ambient,NA,NA,NA,45.86,46.61,46.24,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,3,6t,ambient,acidified,NA,NA,NA,47.87,47.46,47.67,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,4,7t,heated,acidified,NA,NA,NA,49.37,48.64,49.01,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,1,8t,heated,ambient,NA,NA,NA,45.95,45.55,45.75,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,2,9t,ambient,ambient,NA,NA,NA,43.43,44.74,44.09,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,1,10t,heated,ambient,NA,NA,NA,41.54,41.55,41.55,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,4,11t,heated,acidified,NA,NA,NA,39.78,38.92,39.35,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,3,12t,ambient,acidified,NA,NA,NA,39.17,39.97,39.57,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,8,13t,ambient,ambient,NA,NA,NA,47.08,47.85,47.47,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,6,14t,heated,acidified,NA,NA,NA,44.15,44.81,44.48,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,8,15t,ambient,ambient,NA,NA,NA,44.23,45.21,44.72,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,5,16t,ambient,acidified,NA,NA,NA,34.29,34.97,34.63,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,7,17t,heated,ambient,NA,NA,NA,49.29,48.61,48.95,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,7,18t,heated,ambient,NA,NA,NA,34.78,35.29,35.04,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,6,19t,heated,acidified,NA,NA,NA,40.43,41.77,41.10,1.80,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,AMB,8,20t,ambient,ambient,NA,NA,NA,41.04,41.53,41.29,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,5,21t,ambient,acidified,NA,NA,NA,35.10,36.01,35.56,1.60,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T,7,22t,heated,ambient,NA,NA,NA,35.24,37.36,36.30,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,T/OA,6,23t,heated,acidified,NA,NA,NA,39.24,38.96,39.10,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-07,47,OA,5,24t,ambient,acidified,NA,NA,NA,41.58,41.68,41.63,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,1,NA,heated,ambient,26.43,7.98890936,33.90,NA,NA,NA,NA,NA,459.1,2160.0,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,2,NA,ambient,ambient,24.35,7.97680756,33.90,NA,NA,NA,NA,NA,444.2,2167.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,3,NA,ambient,acidified,24.28,7.64157833,33.88,NA,NA,NA,NA,NA,1104.7,2182.5,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,4,NA,heated,acidified,26.43,7.629185188,33.85,NA,NA,NA,NA,NA,1194.6,2173.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,5,NA,ambient,acidified,24.34,7.680192849,33.88,NA,NA,NA,NA,NA,1000.9,2183.9,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,6,NA,heated,acidified,26.59,7.676328867,33.87,NA,NA,NA,NA,NA,1073.5,2179.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,7,NA,heated,ambient,26.14,7.972876752,33.92,NA,NA,NA,NA,NA,494.0,2176.8,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,8,NA,ambient,ambient,24.40,7.973654062,33.92,NA,NA,NA,NA,NA,452.9,2185.5,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,2,1t,ambient,ambient,24.20,7.96848543,33.92,NA,NA,NA,NA,NA,457.8,2186.2,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,4,2t,heated,acidified,25.88,7.661390958,33.90,NA,NA,NA,NA,NA,1063.4,2186.9,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,1,3t,heated,ambient,26.05,7.967163646,33.92,NA,NA,NA,NA,NA,491.8,2184.6,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,3,4t,ambient,acidified,24.32,7.622660714,33.95,NA,NA,NA,NA,NA,1131.5,2181.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,2,5t,ambient,ambient,24.22,7.959455,33.91,NA,NA,NA,NA,NA,474.2,2189.2,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,3,6t,ambient,acidified,24.15,7.61972458,33.93,NA,NA,NA,NA,NA,1134.7,2191.8,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,4,7t,heated,acidified,26.05,7.645866434,33.87,NA,NA,NA,NA,NA,1136.7,2194.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,1,8t,heated,ambient,26.07,7.95561377,33.93,NA,NA,NA,NA,NA,495.1,2181.4,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,2,9t,ambient,ambient,24.33,7.959716966,33.95,NA,NA,NA,NA,NA,472.1,2181.6,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,1,10t,heated,ambient,25.94,7.954866074,33.85,NA,NA,NA,NA,NA,503.4,2204.2,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,4,11t,heated,acidified,26.16,7.629554608,33.94,NA,NA,NA,NA,NA,1191.9,2199.9,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,3,12t,ambient,acidified,24.24,7.615176474,33.96,NA,NA,NA,NA,NA,1142.7,2175.5,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,8,13t,ambient,ambient,24.19,7.953434951,33.93,NA,NA,NA,NA,NA,475.7,2181.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,6,14t,heated,acidified,26.28,7.68881776,33.92,NA,NA,NA,NA,NA,1003.5,2158.7,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,8,15t,ambient,ambient,24.27,7.951701085,33.92,NA,NA,NA,NA,NA,484.4,2185.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,5,16t,ambient,acidified,24.04,7.87352978,33.93,NA,NA,NA,NA,NA,586.1,2185.1,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,7,17t,heated,ambient,25.74,7.951749081,33.90,NA,NA,NA,NA,NA,501.7,2179.5,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,7,18t,heated,ambient,25.60,7.942439257,33.92,NA,NA,NA,NA,NA,506.2,2165.5,NA,NA,NA,NA,NA,NA
2018-12-09,49,T/OA,6,19t,heated,acidified,26.25,7.696140837,33.89,NA,NA,NA,NA,NA,1006.7,2184.4,NA,NA,NA,NA,NA,NA
2018-12-09,49,AMB,8,20t,ambient,ambient,24.37,7.946550472,33.91,NA,NA,NA,NA,NA,489.3,2185.4,NA,NA,NA,NA,NA,NA
2018-12-09,49,OA,5,21t,ambient,acidified,24.22,7.687389786,33.92,NA,NA,NA,NA,NA,974.3,2191.2,NA,NA,NA,NA,NA,NA
2018-12-09,49,T,7,22t,heated,ambient,25.69,7.948455647,33.86,NA,NA,NA,NA,NA,503.6,2180.6,NA,NA,NA,NA,NA,NA
